        FINAL POST-CLEARING PRICES AS OF 06/16/17 10:33 PM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE  ACTUAL VOL       SETT         VOL         INT
1CE Chicago Ethanol (Platts) Calendar Spread Option -
SEP17     3.053     3.087     3.033A    3.039     3.047   -.017       32051      3.064       47083      181116
OCT17     3.077     3.108     3.057     3.062     3.070   -.016       26482      3.086       41456      177414
NOV17     3.143     3.172     3.123A    3.127     3.136   -.014       12560      3.150       16088       72402
DEC17     3.277     3.304     3.262A    3.268     3.272   -.011        7957      3.283       15302       65253
JAN18     3.371     3.387     3.349     3.353     3.356   -.010       12054      3.366       26154      108998
FEB18     3.353     3.369B    3.327     3.332A    3.337   -.011        3699      3.348       11206       45716
MAR18     3.296     3.308     3.266     3.269A    3.275   -.012        8748      3.287       18928       76466
APR18     2.895     2.904     2.878     2.881A    2.882   -.015       11441      2.897       18963       84096
MAY18     2.864     2.869     2.844     2.847     2.847   -.015        3557      2.862       10548       34940
JUN18     2.891     2.896     2.872     2.874B    2.876   -.014         847      2.890        3398       20420
JLY18     2.918     2.923     2.905     2.905A    2.904   -.013        2065      2.917        2689       25336
AUG18     2.926     2.929     2.908     2.909B    2.911   -.014        1119      2.925         983       16999
SEP18     2.897     2.903     2.884     2.885B    2.888   -.015        1275      2.903         854       17061
OCT18     2.912     2.920     2.900     2.901B    2.904   -.016        2383      2.920        5125       39682
NOV18     2.957     2.960     2.952     2.952     2.952   -.017        1040      2.969        2046       20479
DEC18     3.095     3.095     3.082     3.082     3.084   -.015         983      3.099        2986       21878
JAN19     3.182     3.182     3.172     3.172     3.170   -.016        2021      3.186        2737       11206
FEB19     3.163     3.163     3.154A    3.154A    3.146   -.016         690      3.162          97        3505
MAR19      ----      ----     3.083A    3.083A    3.080   -.016         820      3.096         846        4808
APR19     2.720     2.720     2.720     2.720     2.726   -.009         473      2.735        1851        4655
MAY19     2.684     2.684     2.684     2.684     2.681   -.009          18      2.690          27        1551
JUN19      ----      ----      ----      ----     2.709   -.009                  2.718          91        1406
JLY19      ----      ----      ----      ----     2.739   -.009                  2.748          32        1205
AUG19      ----      ----      ----      ----     2.753   -.009          16      2.762                    1160
SEP19      ----      ----      ----      ----     2.746   -.009                  2.755                    1115
OCT19      ----      ----      ----      ----     2.771   -.009                  2.780        1270        2149
NOV19      ----      ----      ----      ----     2.846   -.009                  2.855                    1345
DEC19      ----      ----      ----      ----     2.991   -.009           2      3.000                    1350
JAN20      ----      ----      ----      ----     3.099   -.009                  3.108           1         954
FEB20      ----      ----      ----      ----     3.071   -.009                  3.080                     532
MAR20      ----      ----      ----      ----     3.008   -.009                  3.017                     605
APR20      ----      ----      ----      ----     2.685   -.010                  2.695                     761
MAY20      ----      ----      ----      ----     2.670   -.010                  2.680                     639
JUN20      ----      ----      ----      ----     2.703   -.010                  2.713                     543
JLY20      ----      ----      ----      ----     2.738   -.010                  2.748                     526
AUG20      ----      ----      ----      ----     2.763   -.010           1      2.773                     490
SEP20      ----      ----      ----      ----     2.763   -.010           1      2.773                     490
OCT20      ----      ----      ----      ----     2.789   -.010                  2.799                     514
NOV20      ----      ----      ----      ----     2.867   -.010                  2.877                     521
DEC20      ----      ----      ----      ----     3.013   -.010                  3.023                     819
JAN21      ----      ----      ----      ----     3.125   -.010                  3.135                     138
FEB21      ----      ----      ----      ----     3.092   -.010                  3.102                     129
MAR21      ----      ----      ----      ----     3.028   -.010                  3.038                     117
APR21      ----      ----      ----      ----     2.710   -.008                  2.718                      82
MAY21      ----      ----      ----      ----     2.698   -.008                  2.706                      68
JUN21      ----      ----      ----      ----     2.726   -.008                  2.734                      68
JLY21      ----      ----      ----      ----     2.758   -.008                  2.766                      66
AUG21      ----      ----      ----      ----     2.783   -.008                  2.791                      67
SEP21      ----      ----      ----      ----     2.788   -.008                  2.796                      74
OCT21      ----      ----      ----      ----     2.816   -.008                  2.824                      69
NOV21      ----      ----      ----      ----     2.894   -.008                  2.902                      68
DEC21      ----      ----      ----      ----     3.040   -.010                  3.050                     103
JAN22      ----      ----      ----      ----     3.160   -.013                  3.173           4           9
FEB22      ----      ----      ----      ----     3.124   -.014                  3.138                       5
MAR22      ----      ----      ----      ----     3.058   -.014                  3.072                       6
APR22      ----      ----      ----      ----     2.745   -.007                  2.752                      13
MAY22      ----      ----      ----      ----     2.733   -.007                  2.740                      14
JUN22      ----      ----      ----      ----     2.761   -.007                  2.768                      13
JLY22      ----      ----      ----      ----     2.793   -.007                  2.800                      14
AUG22      ----      ----      ----      ----     2.821   -.007                  2.828                      14
SEP22      ----      ----      ----      ----     2.826   -.007                  2.833                      13
OCT22      ----      ----      ----      ----     2.854   -.007                  2.861                      13
NOV22      ----      ----      ----      ----     2.932   -.007                  2.939                      13
DEC22      ----      ----      ----      ----     3.087   -.007                  3.094                       2
JAN23      ----      ----      ----      ----     3.212   -.007                  3.219                       3
FEB23      ----      ----      ----      ----     3.175   -.009                  3.184
MAR23      ----      ----      ----      ----     3.109   -.009                  3.118
APR23      ----      ----      ----      ----     2.797   -.011                  2.808                      11
MAY23      ----      ----      ----      ----     2.785   -.011                  2.796                      13
JUN23      ----      ----      ----      ----     2.813   -.011                  2.824                      11
JLY23      ----      ----      ----      ----     2.845   -.011                  2.856
AUG23      ----      ----      ----      ----     2.873   -.011                  2.884
SEP23      ----      ----      ----      ----     2.878   -.011                  2.889
OCT23      ----      ----      ----      ----     2.910   -.011                  2.921                       4
NOV23      ----      ----      ----      ----     2.988   -.011                  2.999
DEC23      ----      ----      ----      ----     3.138   -.011                  3.149
JAN24      ----      ----      ----      ----     3.278   -.011                  3.289
FEB24      ----      ----      ----      ----     3.238   -.011                  3.249
MAR24      ----      ----      ----      ----     3.168   -.011                  3.179
APR24      ----      ----      ----      ----     2.845   -.011                  2.856
MAY24      ----      ----      ----      ----     2.831   -.011                  2.842                       2
JUN24      ----      ----      ----      ----     2.862   -.011                  2.873
JLY24      ----      ----      ----      ----     2.903   -.011                  2.914
AUG24      ----      ----      ----      ----     2.939   -.011                  2.950
SEP24      ----      ----      ----      ----     2.947   -.011                  2.958
OCT24      ----      ----      ----      ----     2.987   -.011                  2.998
NOV24      ----      ----      ----      ----     3.065   -.011                  3.076
DEC24      ----      ----      ----      ----     3.215   -.011                  3.226
JAN25      ----      ----      ----      ----     3.357   -.011                  3.368
FEB25      ----      ----      ----      ----     3.316   -.011                  3.327
MAR25      ----      ----      ----      ----     3.243   -.011                  3.254
APR25      ----      ----      ----      ----     2.918   -.011                  2.929
MAY25      ----      ----      ----      ----     2.903   -.011                  2.914                       1
JUN25      ----      ----      ----      ----     2.936   -.011                  2.947
JLY25      ----      ----      ----      ----     2.978   -.011                  2.989
AUG25      ----      ----      ----      ----     3.016   -.011                  3.027
SEP25      ----      ----      ----      ----     3.029   -.011                  3.040
OCT25      ----      ----      ----      ----     3.081   -.011                  3.092
NOV25      ----      ----      ----      ----     3.156   -.011                  3.167
DEC25      ----      ----      ----      ----     3.306   -.011                  3.317
JAN26      ----      ----      ----      ----     3.451   -.011                  3.462
FEB26      ----      ----      ----      ----     3.408   -.011                  3.419
MAR26      ----      ----      ----      ----     3.333   -.011                  3.344
APR26      ----      ----      ----      ----     2.993   -.011                  3.004
MAY26      ----      ----      ----      ----     2.978   -.011                  2.989
JUN26      ----      ----      ----      ----     3.011   -.011                  3.022
JLY26      ----      ----      ----      ----     3.056   -.011                  3.067
AUG26      ----      ----      ----      ----     3.096   -.011                  3.107
SEP26      ----      ----      ----      ----     3.111   -.011                  3.122
OCT26      ----      ----      ----      ----     3.166   -.011                  3.177
NOV26      ----      ----      ----      ----     3.246   -.011                  3.257
DEC26      ----      ----      ----      ----     3.401   -.011                  3.412
JAN27      ----      ----      ----      ----     3.546   -.011                  3.557
FEB27      ----      ----      ----      ----     3.502   -.011                  3.513
MAR27      ----      ----      ----      ----     3.427   -.011                  3.438
APR27      ----      ----      ----      ----     3.069   -.011                  3.080
MAY27      ----      ----      ----      ----     3.054   -.011                  3.065
JUN27      ----      ----      ----      ----     3.087   -.011                  3.098
JLY27      ----      ----      ----      ----     3.132   -.011                  3.143
AUG27      ----      ----      ----      ----     3.172   -.011                  3.183
SEP27      ----      ----      ----      ----     3.187   -.011                  3.198
OCT27      ----      ----      ----      ----     3.242   -.011                  3.253
NOV27      ----      ----      ----      ----     3.325   -.011                  3.336
DEC27      ----      ----      ----      ----     3.490   -.011                  3.501
JAN28      ----      ----      ----      ----     3.637   -.011                  3.648
FEB28      ----      ----      ----      ----     3.592   -.011                  3.603
MAR28      ----      ----      ----      ----     3.517   -.011                  3.528
APR28      ----      ----      ----      ----     3.152   -.011                  3.163
MAY28      ----      ----      ----      ----     3.137   -.011                  3.148
JUN28      ----      ----      ----      ----     3.172   -.011                  3.183
JLY28      ----      ----      ----      ----     3.217   -.011                  3.228
AUG28      ----      ----      ----      ----     3.257   -.011                  3.268
SEP28      ----      ----      ----      ----     3.272   -.011                  3.283
OCT28      ----      ----      ----      ----     3.327   -.011                  3.338
NOV28      ----      ----      ----      ----     3.412   -.011                  3.423
DEC28      ----      ----      ----      ----     3.582   -.011                  3.593
JAN29      ----      ----      ----      ----     3.732   -.011                  3.743
FEB29      ----      ----      ----      ----     3.687   -.011                  3.698
MAR29      ----      ----      ----      ----     3.612   -.011                  3.623
APR29      ----      ----      ----      ----     3.237   -.011                  3.248
MAY29      ----      ----      ----      ----     3.222   -.011                  3.233
JUN29      ----      ----      ----      ----     3.257   -.011                  3.268
JLY29      ----      ----      ----      ----     3.302   -.011                  3.313
AUG29      ----      ----      ----      ----     3.342   -.011                  3.353
SEP29      ----      ----      ----      ----     3.357   -.011                  3.368
OCT29      ----      ----      ----      ----     3.412   -.011                  3.423
NOV29      ----      ----      ----      ----     3.497   -.011                  3.508
DEC29      ----      ----      ----      ----     3.672   -.011                  3.683
TOTAL                                                            ACTUAL VOL                 VOLUME    OPEN INT
TOTAL                                                                338338                 534384     1421477
NGT NATURAL GAS TAS FUTURES
JLY17      .000      .000     -.001     -.001      .000    UNCH        2266       .000
AUG17      .000      .000     -.001     -.001      .000    UNCH        3172       .000
SEP17      .000      .000     -.002     -.002      .000    UNCH         829       .000
OCT17      .000      .000      .000      .000      .000    UNCH         311       .000
NOV17      .000      .000      .000      .000      .000    UNCH         209       .000
DEC17      ----      ----      ----      ----      .000    UNCH         156       .000
JAN18      ----      ----      ----      ----      .000    UNCH          60       .000
FEB18      ----      ----      ----      ----      .000    UNCH                   .000
TOTAL                                                            ACTUAL VOL                 VOLUME    OPEN INT
TOTAL                                                                  7003
NN Henry Hub Natural Gas Last Day Financial Futures
JLY17      ----      ----      ----      ----     3.037   -.019                  3.056         286       56479
AUG17      ----      ----      ----      ----     3.060   -.018          31      3.078         248       52190
SEP17      ----      ----      ----      ----     3.047   -.017          30      3.064         180       49817
OCT17      ----      ----      ----      ----     3.070   -.016                  3.086         217       62368
NOV17      ----      ----      ----      ----     3.136   -.014         344      3.150         522       48276
DEC17      ----      ----      ----      ----     3.272   -.011         344      3.283         529       49455
JAN18      ----      ----      ----      ----     3.356   -.010         344      3.366         622       64895
FEB18      ----      ----      ----      ----     3.337   -.011         344      3.348         592       35680
MAR18      ----      ----      ----      ----     3.275   -.012         344      3.287         622       42275
APR18      ----      ----      ----      ----     2.882   -.015                  2.897         320       50740
MAY18      ----      ----      ----      ----     2.847   -.015                  2.862         330       35502
JUN18      ----      ----      ----      ----     2.876   -.014                  2.890         320       33152
JLY18      ----      ----      ----      ----     2.904   -.013                  2.917         330       34762
AUG18      ----      ----      ----      ----     2.911   -.014                  2.925         330       35170
SEP18      ----      ----      ----      ----     2.888   -.015                  2.903         320       33448
OCT18      ----      ----      ----      ----     2.904   -.016                  2.920         330       46075
NOV18      ----      ----      ----      ----     2.952   -.017                  2.969         300       31615
DEC18      ----      ----      ----      ----     3.084   -.015                  3.099         310       33705
JAN19      ----      ----      ----      ----     3.170   -.016          28      3.186         448       20576
FEB19      ----      ----      ----      ----     3.146   -.016          28      3.162         418       16990
MAR19      ----      ----      ----      ----     3.080   -.016          28      3.096         448       19312
APR19      ----      ----      ----      ----     2.726   -.009          58      2.735         438       14499
MAY19      ----      ----      ----      ----     2.681   -.009          59      2.690         448       14684
JUN19      ----      ----      ----      ----     2.709   -.009          58      2.718         438       14256
JLY19      ----      ----      ----      ----     2.739   -.009          59      2.748         448       14521
AUG19      ----      ----      ----      ----     2.753   -.009          59      2.762         448       14484
SEP19      ----      ----      ----      ----     2.746   -.009          58      2.755         438       14140
OCT19      ----      ----      ----      ----     2.771   -.009          59      2.780         448       14964
NOV19      ----      ----      ----      ----     2.846   -.009          28      2.855         438       14416
DEC19      ----      ----      ----      ----     2.991   -.009          28      3.000         448       15242
JAN20      ----      ----      ----      ----     3.099   -.009                  3.108         248       11387
FEB20      ----      ----      ----      ----     3.071   -.009                  3.080         232       10401
MAR20      ----      ----      ----      ----     3.008   -.009                  3.017         248       11025
APR20      ----      ----      ----      ----     2.685   -.010          30      2.695         240       10109
MAY20      ----      ----      ----      ----     2.670   -.010          31      2.680         248       10584
JUN20      ----      ----      ----      ----     2.703   -.010          30      2.713         240       10196
JLY20      ----      ----      ----      ----     2.738   -.010          31      2.748         248       10674
AUG20      ----      ----      ----      ----     2.763   -.010          31      2.773         248       10715
SEP20      ----      ----      ----      ----     2.763   -.010          30      2.773         120       10257
OCT20      ----      ----      ----      ----     2.789   -.010          31      2.799         124       10521
NOV20      ----      ----      ----      ----     2.867   -.010                  2.877         120       10205
DEC20      ----      ----      ----      ----     3.013   -.010                  3.023         124       10139
JAN21      ----      ----      ----      ----     3.125   -.010                  3.135                    5253
FEB21      ----      ----      ----      ----     3.092   -.010                  3.102                    4835
MAR21      ----      ----      ----      ----     3.028   -.010                  3.038                    5255
APR21      ----      ----      ----      ----     2.710   -.008                  2.718                    4992
MAY21      ----      ----      ----      ----     2.698   -.008                  2.706                    5137
JUN21      ----      ----      ----      ----     2.726   -.008                  2.734                    4990
JLY21      ----      ----      ----      ----     2.758   -.008                  2.766                    5127
AUG21      ----      ----      ----      ----     2.783   -.008                  2.791                    5164
SEP21      ----      ----      ----      ----     2.788   -.008                  2.796                    4948
OCT21      ----      ----      ----      ----     2.816   -.008                  2.824                    5013
NOV21      ----      ----      ----      ----     2.894   -.008                  2.902                    4924
DEC21      ----      ----      ----      ----     3.040   -.010                  3.050                    5070
JAN22      ----      ----      ----      ----     3.160   -.013                  3.173                    3749
FEB22      ----      ----      ----      ----     3.124   -.014                  3.138                    3388
MAR22      ----      ----      ----      ----     3.058   -.014                  3.072                    3757
APR22      ----      ----      ----      ----     2.745   -.007                  2.752                    3701
MAY22      ----      ----      ----      ----     2.733   -.007                  2.740                    3805
JUN22      ----      ----      ----      ----     2.761   -.007                  2.768                    3672
JLY22      ----      ----      ----      ----     2.793   -.007                  2.800                    3777
AUG22      ----      ----      ----      ----     2.821   -.007                  2.828                    3773
SEP22      ----      ----      ----      ----     2.826   -.007                  2.833                    3663
OCT22      ----      ----      ----      ----     2.854   -.007                  2.861                    3891
NOV22      ----      ----      ----      ----     2.932   -.007                  2.939                    3509
DEC22      ----      ----      ----      ----     3.087   -.007                  3.094                    3621
JAN23      ----      ----      ----      ----     3.212   -.007                  3.219                    2478
FEB23      ----      ----      ----      ----     3.175   -.009                  3.184                    2360
MAR23      ----      ----      ----      ----     3.109   -.009                  3.118                    2595
APR23      ----      ----      ----      ----     2.797   -.011                  2.808                    2516
MAY23      ----      ----      ----      ----     2.785   -.011                  2.796                    2595
JUN23      ----      ----      ----      ----     2.813   -.011                  2.824                    2516
JLY23      ----      ----      ----      ----     2.845   -.011                  2.856                    2571
AUG23      ----      ----      ----      ----     2.873   -.011                  2.884                    2571
SEP23      ----      ----      ----      ----     2.878   -.011                  2.889                    2492
OCT23      ----      ----      ----      ----     2.910   -.011                  2.921                    2571
NOV23      ----      ----      ----      ----     2.988   -.011                  2.999                    2492
DEC23      ----      ----      ----      ----     3.138   -.011                  3.149                    2571
JAN24      ----      ----      ----      ----     3.278   -.011                  3.289                    1740
FEB24      ----      ----      ----      ----     3.238   -.011                  3.249                    1636
MAR24      ----      ----      ----      ----     3.168   -.011                  3.179                    1740
APR24      ----      ----      ----      ----     2.845   -.011                  2.856                    1688
MAY24      ----      ----      ----      ----     2.831   -.011                  2.842                    1740
JUN24      ----      ----      ----      ----     2.862   -.011                  2.873                    1688
JLY24      ----      ----      ----      ----     2.903   -.011                  2.914                    1740
AUG24      ----      ----      ----      ----     2.939   -.011                  2.950                    1740
SEP24      ----      ----      ----      ----     2.947   -.011                  2.958                    1688
OCT24      ----      ----      ----      ----     2.987   -.011                  2.998                    1740
NOV24      ----      ----      ----      ----     3.065   -.011                  3.076                    1688
DEC24      ----      ----      ----      ----     3.215   -.011                  3.226                    1740
JAN25      ----      ----      ----      ----     3.357   -.011                  3.368                    1092
FEB25      ----      ----      ----      ----     3.316   -.011                  3.327                     984
MAR25      ----      ----      ----      ----     3.243   -.011                  3.254                    1092
APR25      ----      ----      ----      ----     2.918   -.011                  2.929                    1056
MAY25      ----      ----      ----      ----     2.903   -.011                  2.914                    1092
JUN25      ----      ----      ----      ----     2.936   -.011                  2.947                    1056
JLY25      ----      ----      ----      ----     2.978   -.011                  2.989                    1092
AUG25      ----      ----      ----      ----     3.016   -.011                  3.027                    1092
SEP25      ----      ----      ----      ----     3.029   -.011                  3.040                    1056
OCT25      ----      ----      ----      ----     3.081   -.011                  3.092                    1092
NOV25      ----      ----      ----      ----     3.156   -.011                  3.167                    1056
DEC25      ----      ----      ----      ----     3.306   -.011                  3.317                    1092
JAN26      ----      ----      ----      ----     3.451   -.011                  3.462                     536
FEB26      ----      ----      ----      ----     3.408   -.011                  3.419                     488
MAR26      ----      ----      ----      ----     3.333   -.011                  3.344                     536
APR26      ----      ----      ----      ----     2.993   -.011                  3.004                     520
MAY26      ----      ----      ----      ----     2.978   -.011                  2.989                     536
JUN26      ----      ----      ----      ----     3.011   -.011                  3.022                     520
JLY26      ----      ----      ----      ----     3.056   -.011                  3.067                     536
AUG26      ----      ----      ----      ----     3.096   -.011                  3.107                     536
SEP26      ----      ----      ----      ----     3.111   -.011                  3.122                     520
OCT26      ----      ----      ----      ----     3.166   -.011                  3.177                     536
NOV26      ----      ----      ----      ----     3.246   -.011                  3.257                     520
DEC26      ----      ----      ----      ----     3.401   -.011                  3.412                     536
JAN27      ----      ----      ----      ----     3.546   -.011                  3.557
FEB27      ----      ----      ----      ----     3.502   -.011                  3.513
MAR27      ----      ----      ----      ----     3.427   -.011                  3.438
APR27      ----      ----      ----      ----     3.069   -.011                  3.080
MAY27      ----      ----      ----      ----     3.054   -.011                  3.065
JUN27      ----      ----      ----      ----     3.087   -.011                  3.098
JLY27      ----      ----      ----      ----     3.132   -.011                  3.143
AUG27      ----      ----      ----      ----     3.172   -.011                  3.183
SEP27      ----      ----      ----      ----     3.187   -.011                  3.198
OCT27      ----      ----      ----      ----     3.242   -.011                  3.253
NOV27      ----      ----      ----      ----     3.325   -.011                  3.336
DEC27      ----      ----      ----      ----     3.490   -.011                  3.501
JAN28      ----      ----      ----      ----     3.637   -.011                  3.648                     217
FEB28      ----      ----      ----      ----     3.592   -.011                  3.603                     203
MAR28      ----      ----      ----      ----     3.517   -.011                  3.528                     217
APR28      ----      ----      ----      ----     3.152   -.011                  3.163                     210
MAY28      ----      ----      ----      ----     3.137   -.011                  3.148                     217
JUN28      ----      ----      ----      ----     3.172   -.011                  3.183                     210
JLY28      ----      ----      ----      ----     3.217   -.011                  3.228                     217
AUG28      ----      ----      ----      ----     3.257   -.011                  3.268                     217
SEP28      ----      ----      ----      ----     3.272   -.011                  3.283                     210
OCT28      ----      ----      ----      ----     3.327   -.011                  3.338                     217
NOV28      ----      ----      ----      ----     3.412   -.011                  3.423                     210
DEC28      ----      ----      ----      ----     3.582   -.011                  3.593                     217
JAN29      ----      ----      ----      ----     3.732   -.011                  3.743
FEB29      ----      ----      ----      ----     3.687   -.011                  3.698
MAR29      ----      ----      ----      ----     3.612   -.011                  3.623
APR29      ----      ----      ----      ----     3.237   -.011                  3.248
MAY29      ----      ----      ----      ----     3.222   -.011                  3.233
JUN29      ----      ----      ----      ----     3.257   -.011                  3.268
JLY29      ----      ----      ----      ----     3.302   -.011                  3.313
AUG29      ----      ----      ----      ----     3.342   -.011                  3.353
SEP29      ----      ----      ----      ----     3.357   -.011                  3.368
OCT29      ----      ----      ----      ----     3.412   -.011                  3.423
NOV29      ----      ----      ----      ----     3.497   -.011                  3.508
DEC29      ----      ----      ----      ----     3.672   -.011                  3.683
TOTAL                                                            ACTUAL VOL                 VOLUME    OPEN INT
TOTAL                                                                  2545                  14454     1287545
NNE Henry Hub Natural Gas Last Day
JLY17      ----      ----     3.030A    3.036A    3.037   -.019                  3.056
AUG17      ----      ----      ----      ----     3.060   -.018                  3.078
SEP17      ----      ----      ----      ----     3.047   -.017                  3.064
OCT17      ----      ----      ----      ----     3.070   -.016                  3.086
NOV17      ----      ----      ----      ----     3.136   -.014                  3.150
DEC17      ----      ----      ----      ----     3.272   -.011                  3.283
JAN18      ----      ----      ----      ----     3.356   -.010                  3.366
FEB18      ----      ----      ----      ----     3.337   -.011                  3.348
MAR18      ----      ----      ----      ----     3.275   -.012                  3.287
APR18      ----      ----      ----      ----     2.882   -.015                  2.897
MAY18      ----      ----      ----      ----     2.847   -.015                  2.862
JUN18      ----      ----      ----      ----     2.876   -.014                  2.890
JLY18      ----      ----      ----      ----     2.904   -.013                  2.917
AUG18      ----      ----      ----      ----     2.911   -.014                  2.925
SEP18      ----      ----      ----      ----     2.888   -.015                  2.903
OCT18      ----      ----      ----      ----     2.904   -.016                  2.920
NOV18      ----      ----      ----      ----     2.952   -.017                  2.969
DEC18      ----      ----      ----      ----     3.084   -.015                  3.099
JAN19      ----      ----      ----      ----     3.170   -.016                  3.186
FEB19      ----      ----      ----      ----     3.146   -.016                  3.162
MAR19      ----      ----      ----      ----     3.080   -.016                  3.096
APR19      ----      ----      ----      ----     2.726   -.009                  2.735
MAY19      ----      ----      ----      ----     2.681   -.009                  2.690
JUN19      ----      ----      ----      ----     2.709   -.009                  2.718
JLY19      ----      ----      ----      ----     2.739   -.009                  2.748
AUG19      ----      ----      ----      ----     2.753   -.009                  2.762
SEP19      ----      ----      ----      ----     2.746   -.009                  2.755
OCT19      ----      ----      ----      ----     2.771   -.009                  2.780
NOV19      ----      ----      ----      ----     2.846   -.009                  2.855
DEC19      ----      ----      ----      ----     2.991   -.009                  3.000
JAN20      ----      ----      ----      ----     3.099   -.009                  3.108
FEB20      ----      ----      ----      ----     3.071   -.009                  3.080
MAR20      ----      ----      ----      ----     3.008   -.009                  3.017
APR20      ----      ----      ----      ----     2.685   -.010                  2.695
MAY20      ----      ----      ----      ----     2.670   -.010                  2.680
JUN20      ----      ----      ----      ----     2.703   -.010                  2.713
JLY20      ----      ----      ----      ----     2.738   -.010                  2.748
AUG20      ----      ----      ----      ----     2.763   -.010                  2.773
SEP20      ----      ----      ----      ----     2.763   -.010                  2.773
OCT20      ----      ----      ----      ----     2.789   -.010                  2.799
NOV20      ----      ----      ----      ----     2.867   -.010                  2.877
DEC20      ----      ----      ----      ----     3.013   -.010                  3.023
JAN21      ----      ----      ----      ----     3.125   -.010                  3.135
FEB21      ----      ----      ----      ----     3.092   -.010                  3.102
MAR21      ----      ----      ----      ----     3.028   -.010                  3.038
APR21      ----      ----      ----      ----     2.710   -.008                  2.718
MAY21      ----      ----      ----      ----     2.698   -.008                  2.706
JUN21      ----      ----      ----      ----     2.726   -.008                  2.734
JLY21      ----      ----      ----      ----     2.758   -.008                  2.766
AUG21      ----      ----      ----      ----     2.783   -.008                  2.791
SEP21      ----      ----      ----      ----     2.788   -.008                  2.796
OCT21      ----      ----      ----      ----     2.816   -.008                  2.824
NOV21      ----      ----      ----      ----     2.894   -.008                  2.902
DEC21      ----      ----      ----      ----     3.040   -.010                  3.050
JAN22      ----      ----      ----      ----     3.160   -.013                  3.173
FEB22      ----      ----      ----      ----     3.124   -.014                  3.138
MAR22      ----      ----      ----      ----     3.058   -.014                  3.072
APR22      ----      ----      ----      ----     2.745   -.007                  2.752
MAY22      ----      ----      ----      ----     2.733   -.007                  2.740
JUN22      ----      ----      ----      ----     2.761   -.007                  2.768
JLY22      ----      ----      ----      ----     2.793   -.007                  2.800
AUG22      ----      ----      ----      ----     2.821   -.007                  2.828
SEP22      ----      ----      ----      ----     2.826   -.007                  2.833
OCT22      ----      ----      ----      ----     2.854   -.007                  2.861
NOV22      ----      ----      ----      ----     2.932   -.007                  2.939
DEC22      ----      ----      ----      ----     3.087   -.007                  3.094
JAN23      ----      ----      ----      ----     3.212   -.007                  3.219
FEB23      ----      ----      ----      ----     3.175   -.009                  3.184
MAR23      ----      ----      ----      ----     3.109   -.009                  3.118
APR23      ----      ----      ----      ----     2.797   -.011                  2.808
MAY23      ----      ----      ----      ----     2.785   -.011                  2.796
JUN23      ----      ----      ----      ----     2.813   -.011                  2.824
JLY23      ----      ----      ----      ----     2.845   -.011                  2.856
AUG23      ----      ----      ----      ----     2.873   -.011                  2.884
SEP23      ----      ----      ----      ----     2.878   -.011                  2.889
OCT23      ----      ----      ----      ----     2.910   -.011                  2.921
NOV23      ----      ----      ----      ----     2.988   -.011                  2.999
DEC23      ----      ----      ----      ----     3.138   -.011                  3.149
JAN24      ----      ----      ----      ----     3.278   -.011                  3.289
FEB24      ----      ----      ----      ----     3.238   -.011                  3.249
MAR24      ----      ----      ----      ----     3.168   -.011                  3.179
APR24      ----      ----      ----      ----     2.845   -.011                  2.856
MAY24      ----      ----      ----      ----     2.831   -.011                  2.842
JUN24      ----      ----      ----      ----     2.862   -.011                  2.873
JLY24      ----      ----      ----      ----     2.903   -.011                  2.914
AUG24      ----      ----      ----      ----     2.939   -.011                  2.950
SEP24      ----      ----      ----      ----     2.947   -.011                  2.958
OCT24      ----      ----      ----      ----     2.987   -.011                  2.998
NOV24      ----      ----      ----      ----     3.065   -.011                  3.076
DEC24      ----      ----      ----      ----     3.215   -.011                  3.226
JAN25      ----      ----      ----      ----     3.357   -.011                  3.368
FEB25      ----      ----      ----      ----     3.316   -.011                  3.327
MAR25      ----      ----      ----      ----     3.243   -.011                  3.254
APR25      ----      ----      ----      ----     2.918   -.011                  2.929
MAY25      ----      ----      ----      ----     2.903   -.011                  2.914
JUN25      ----      ----      ----      ----     2.936   -.011                  2.947
JLY25      ----      ----      ----      ----     2.978   -.011                  2.989
AUG25      ----      ----      ----      ----     3.016   -.011                  3.027
SEP25      ----      ----      ----      ----     3.029   -.011                  3.040
OCT25      ----      ----      ----      ----     3.081   -.011                  3.092
NOV25      ----      ----      ----      ----     3.156   -.011                  3.167
DEC25      ----      ----      ----      ----     3.306   -.011                  3.317
JAN26      ----      ----      ----      ----     3.451   -.011                  3.462
FEB26      ----      ----      ----      ----     3.408   -.011                  3.419
MAR26      ----      ----      ----      ----     3.333   -.011                  3.344
APR26      ----      ----      ----      ----     2.993   -.011                  3.004
MAY26      ----      ----      ----      ----     2.978   -.011                  2.989
JUN26      ----      ----      ----      ----     3.011   -.011                  3.022
JLY26      ----      ----      ----      ----     3.056   -.011                  3.067
AUG26      ----      ----      ----      ----     3.096   -.011                  3.107
SEP26      ----      ----      ----      ----     3.111   -.011                  3.122
OCT26      ----      ----      ----      ----     3.166   -.011                  3.177
NOV26      ----      ----      ----      ----     3.246   -.011                  3.257
DEC26      ----      ----      ----      ----     3.401   -.011                  3.412
JAN27      ----      ----      ----      ----     3.546   -.011                  3.557
FEB27      ----      ----      ----      ----     3.502   -.011                  3.513
