The IG Report totally destroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Page who started the disgraceful Witch Hunt against so many innocent people. It will go down as a dark and dangerous period in American History!,06-16-2018 14:01:33
The IG Report totally distroys James Comey and all of his minions including the great lovers Peter Strzok and Lisa Page who started the disgraceful Witch Hunt against so many innocent people. It will go down as a dark and dangerous period in American History!,06-16-2018 13:56:21
My supporters are the smartest strongest most hard working and most loyal that we have seen in our countries history. It is a beautiful thing to watch as we win elections and gather support from all over the country. As we get stronger so does our country. Best numbers ever!,06-16-2018 13:12:14
Democrats can fix their forced family breakup at the Border by working with Republicans on new legislation for a change! This is why we need more Republicans elected in November. Democrats are good at only three things High Taxes High Crime and Obstruction. Sad!,06-16-2018 13:03:57
Great discussions with European Union Commission President Jean-Claude Juncker and EU Council President Donald Tusk at the #G7Summit in Canada last week. https://t.co/kGxXe50459,06-15-2018 22:32:18
The Fake News Media said that I did not get along with other Leaders at the #G7Summit in Canada. They are once again WRONG! https://t.co/I6eEKEZV6z,06-15-2018 22:23:44
I have a great relationship with Angela Merkel of Germany but the Fake News Media only shows the bad photos (implying anger) of negotiating an agreement - where I am asking for things that no other American President would ask for! https://t.co/Ib97nN5HZt,06-15-2018 22:03:07
I’ve had to beat 17 very talented people including the Bush Dynasty then I had to beat the Clinton Dynasty and now I have to beat a phony Witch Hunt and all of the dishonest people covered in the IG Report...and never forget the Fake News Media. It never ends!,06-15-2018 17:49:38
Wow what a tough sentence for Paul Manafort who has represented Ronald Reagan Bob Dole and many other top political people and campaigns. Didn’t know Manafort was the head of the Mob. What about Comey and Crooked Hillary and all of the others? Very unfair!,06-15-2018 17:41:10
The Democrats are forcing the breakup of families at the Border with their horrible and cruel legislative agenda. Any Immigration Bill MUST HAVE full funding for the Wall end Catch &amp; Release Visa Lottery and Chain and go to Merit Based Immigration. Go for it! WIN!,06-15-2018 17:08:14
“Donald Trump was 100% right to fire James Comey.” Mark Levin,06-15-2018 12:03:30
“Why in the world didn’t Barack Obama fire this guy (Comey)?” asks Mark Levin!,06-15-2018 11:53:57
Wow the highest rated (by far) morning show @foxandfriends is on the Front Lawn of the White House. Maybe I’ll have to take an unannounced trip down to see them?,06-15-2018 11:50:07
U.S.A. Jobs numbers are the BEST in 44 years. If my opponent (the Democrats) had won the election they would have raised taxes substantially and increased regulations - the economy and jobs would have been a disaster!,06-15-2018 11:45:03
Thank you for all of the compliments on getting the World Cup to come to the U.S.A. Mexico and Canada. I worked hard on this along with a Great Team of talented people. We never fail and it will be a great World Cup! A special thanks to Bob Kraft for excellent advice.,06-15-2018 11:06:28
The IG Report is a total disaster for Comey his minions and sadly the FBI. Comey will now officially go down as the worst leader by far in the history of the FBI. I did a great service to the people in firing him. Good Instincts. Christopher Wray will bring it proudly back!,06-15-2018 10:55:40
FBI Agent Peter Strzok who headed the Clinton &amp; Russia investigations texted to his lover Lisa Page in the IG Report that “we’ll stop” candidate Trump from becoming President. Doesn’t get any lower than that!,06-15-2018 10:35:14
Happy #FlagDay____ https://t.co/KEUMfnoHIv,06-14-2018 17:34:46
Happy 243rd Birthday to the @USArmy! Thank you for your bravery sacrifices and dedication to the U.S.A. We love you! https://t.co/XlQYstu3Vo,06-14-2018 16:33:55
....Schneiderman who ran the Clinton campaign in New York never had the guts to bring this ridiculous case which lingered in their office for almost 2 years. Now he resigned his office in disgrace and his disciples brought it when we would not settle.,06-14-2018 15:09:21
The sleazy New York Democrats and their now disgraced (and run out of town) A.G. Eric Schneiderman are doing everything they can to sue me on a foundation that took in $18800000 and gave out to charity more money than it took in $19200000. I won’t settle this case!...,06-14-2018 15:09:12
So the Democrats make up a phony crime Collusion with the Russians pay a fortune to make the crime sound real illegally leak (Comey) classified information so that a Special Councel will be appointed and then Collude to make this pile of garbage take on life in Fake News!,06-14-2018 15:08:51
Now that I am back from Singapore where we had a great result with respect to North Korea the thought process must sadly go back to the Witch Hunt always remembering that there was No Collusion and No Obstruction of the fabricated No Crime.,06-14-2018 15:08:44
The Republican Party is starting to show very big numbers. People are starting to see what is being done. Results are speaking loudly. North Korea and our greatest ever economy are leading the way!,06-14-2018 12:34:25
Congratulations to @KevinCramer on his huge win in North Dakota. We need Kevin in the Senate and I strongly endorse him. Heidi voted NO on our Tax Cuts and always will vote no when we need her. Kevin is strong on Crime &amp; Borders big on Cutting Taxes!,06-13-2018 20:50:20
Congratulations to Danny Tarkanian on his big GOP primary win in Nevada. Danny worked hard an got a great result. Looking good in November!,06-13-2018 20:17:00
Senator Claire McCaskill of the GREAT State of Missouri flew around in a luxurious private jet during her RV tour of the state. RV’s are not for her. People are really upset so phony! Josh Hawley should win big and has my full endorsement.,06-13-2018 20:11:41
So funny to watch the Fake News especially NBC and CNN. They are fighting hard to downplay the deal with North Korea. 500 days ago they would have “begged” for this deal-looked like war would break out. Our Country’s biggest enemy is the Fake News so easily promulgated by fools!,06-13-2018 13:30:49
Oil prices are too high OPEC is at it again. Not good!,06-13-2018 11:52:50
The U.S. together with Mexico and Canada just got the World Cup. Congratulations - a great deal of hard work!,06-13-2018 11:49:16
We save a fortune by not doing war games as long as we are negotiating in good faith - which both sides are!,06-13-2018 11:10:03
Before taking office people were assuming that we were going to War with North Korea. President Obama said that North Korea was our biggest and most dangerous problem. No longer - sleep well tonight!,06-13-2018 10:01:40
Just landed - a long trip but everybody can now feel much safer than the day I took office. There is no longer a Nuclear Threat from North Korea. Meeting with Kim Jong Un was an interesting and very positive experience. North Korea has great potential for the future!,06-13-2018 09:56:57
Congratulations to Corey Stewart for his great victory for Senator from Virginia. Now he runs against a total stiff Tim Kaine who is weak on crime and borders and wants to raise your taxes through the roof. Don’t underestimate Corey a major chance of winning!,06-13-2018 09:55:31
...realize the economy is the best it’s ever been with employment being at an all time high and many companies pouring back into our country. Wake up Punchy!,06-13-2018 09:40:03
Robert De Niro a very Low IQ individual has received too many shots to the head by real boxers in movies. I watched him last night and truly believe he may be “punch-drunk.” I guess he doesn’t...,06-13-2018 09:40:02
My political representatives didn’t want me to get involved in the Mark Sanford primary thinking that Sanford would easily win - but with a few hours left I felt that Katie was such a good candidate and Sanford was so bad I had to give it a shot. Congrats to Katie Arrington!,06-13-2018 09:37:03
A year ago the pundits &amp; talking heads people that couldn’t do the job before were begging for conciliation and peace - “please meet don’t go to war.” Now that we meet and have a great relationship with Kim Jong Un the same haters shout out “you shouldn’t meet do not meet!”,06-13-2018 01:14:14
The World has taken a big step back from potential Nuclear catastrophe! No more rocket launches nuclear testing or research! The hostages are back home with their families. Thank you to Chairman Kim our day together was historic!,06-13-2018 00:27:36
I want to thank Chairman Kim for taking the first bold step toward a bright new future for his people. Our unprecedented meeting – the first between an American President and a leader of North Korea – proves that real change is possible! https://t.co/yF3iwD23YQ,06-13-2018 00:11:43
There is no limit to what NoKo can achieve when it gives up its nuclear weapons and embraces commerce &amp; engagement w/ the world. Chairman Kim has before him the opportunity to be remembered as the leader who ushered in a glorious new era of security &amp; prosperity for his citizens! https://t.co/Xbup4Zyz33,06-13-2018 00:02:14
It's time for another #MAGA rally. Join me in Duluth Minnesota on Wednesday June 20th at 6:30pm!Tickets_https://t.co/mhhJB9erdd https://t.co/T6eXenoSxT,06-12-2018 23:37:13
Here is the video “A Story of Opportunity” that I shared with Kim Jong-un at the #SingaporeSummit__https://t.co/43oOci4jvo https://t.co/xBKFkDLtj7,06-12-2018 21:23:18
...realize the economy is the best it’s ever been with employment being at an all time high and many companies pouring back into our country. Wake up Punchy!,06-12-2018 20:53:38
Robert De Niro a very Low IQ individual has received to many shots to the head by real boxers in movies. I watched him last night and truly believe he may be “punch-drunk.” I guess he doesn’t...,06-12-2018 20:53:37
...Got along great with Kim Jong-un who wants to see wonderful things for his country. As I said earlier today: Anyone can make war but only the most courageous can make peace! #SingaporeSummit,06-12-2018 20:40:28
Heading back home from Singapore after a truly amazing visit. Great progress was made on the denuclearization of North Korea. Hostages are back home will be getting the remains of our great heroes back to their families no missiles shot no research happening sites closing...,06-12-2018 20:40:26
Mark Sanford has been very unhelpful to me in my campaign to MAGA. He is MIA and nothing but trouble. He is better off in Argentina. I fully endorse Katie Arrington for Congress in SC a state I love. She is tough on crime and will continue our fight to lower taxes. VOTE Katie!,06-12-2018 20:12:43
I strongly endorse Adam Laxalt for Governor of Nevada. Adam is smart works hard and knows how to win. He will be a great Governor. Also will fight hard to lower your taxes and is tough on crime!,06-12-2018 19:30:54
https://t.co/tJG3KIn2q0,06-12-2018 08:02:55
Our Great Larry Kudlow who has been working so hard on trade and the economy has just suffered a heart attack. He is now in Walter Reed Medical Center.,06-12-2018 00:35:49
Just won big Supreme Court decision on Voting! Great News!,06-12-2018 00:03:23
The fact that I am having a meeting is a major loss for the U.S. say the haters &amp; losers. We have our hostages testing research and all missle launches have stoped and these pundits who have called me wrong from the beginning have nothing else they can say! We will be fine!,06-11-2018 22:04:01
Stock Market up almost 40% since the Election with 7 Trillion Dollars of U.S. value built throughout the economy. Lowest unemployment rate in many decades with Black &amp; Hispanic unemployment lowest in History and Female unemployment lowest in 21 years. Highest confidence ever!,06-11-2018 21:52:36
Meetings between staffs and representatives are going well and quickly....but in the end that doesn’t matter. We will all know soon whether or not a real deal unlike those of the past can happen!,06-11-2018 21:27:21
Thank you Prime Minister Lee Hsien Loong! https://t.co/8MMYGuOj8Q,06-11-2018 07:51:06
Sorry we cannot let our friends or enemies take advantage of us on Trade anymore. We must put the American worker first!,06-11-2018 02:41:02
Great to be in Singapore excitement in the air!,06-11-2018 01:45:11
....Germany pays 1% (slowly) of GDP towards NATO while we pay 4% of a MUCH larger GDP. Does anybody believe that makes sense? We protect Europe (which is good) at great financial loss and then get unfairly clobbered on Trade. Change is coming!,06-11-2018 01:42:35
....And add to that the fact that the U.S. pays close to the entire cost of NATO-protecting many of these same countries that rip us off on Trade (they pay only a fraction of the cost-and laugh!). The European Union had a $151 Billion Surplus-should pay much more for Military!,06-11-2018 01:29:29
Why should I as President of the United States allow countries to continue to make Massive Trade Surpluses as they have for decades while our Farmers Workers &amp; Taxpayers have such a big and unfair price to pay? Not fair to the PEOPLE of America! $800 Billion Trade Deficit...,06-11-2018 01:17:17
Fair Trade is now to be called Fool Trade if it is not Reciprocal. According to a Canada release they make almost 100 Billion Dollars in Trade with U.S. (guess they were bragging and got caught!). Minimum is 17B. Tax Dairy from us at 270%. Then Justin acts hurt when called out!,06-11-2018 01:05:07
PM Justin Trudeau of Canada acted so meek and mild during our @G7 meetings only to give a news conference after I left saying that “US Tariffs were kind of insulting” and he “will not be pushed around.” Very dishonest &amp; weak. Our Tariffs are in response to his of 270% on dairy!,06-09-2018 23:04:54
Based on Justin’s false statements at his news conference and the fact that Canada is charging massive Tariffs to our U.S. farmers workers and companies I have instructed our U.S. Reps not to endorse the Communique as we look at Tariffs on automobiles flooding the U.S. Market!,06-09-2018 23:03:16
…Create peace and great prosperity for his land. I look forward to meeting him and have a feeling that this one-time opportunity will not be wasted!,06-09-2018 20:58:15
I am on my way to Singapore where we have a chance to achieve a truly wonderful result for North Korea and the World. It will certainly be an exciting day and I know that Kim Jong-un will work very hard to do something that has rarely been done before...,06-09-2018 20:58:14
The United States will not allow other countries to impose massive Tariffs and Trade Barriers on its farmers workers and companies. While sending their product into our country tax free. We have put up with Trade Abuse for many decades — and that is long enough.,06-09-2018 20:57:12
...U.S.A. Trade. They fully understand where I am coming from. After many decades fair and reciprocal Trade will happen!,06-09-2018 20:56:34
Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,06-09-2018 20:56:33
Just met the new Prime Minister of Italy @GiuseppeConteIT a really great guy. He will be honored in Washington at the @WhiteHouse shortly. He will do a great job - the people of Italy got it right!,06-09-2018 20:43:08
Henry McMaster loves the people of South Carolina and was with me from the beginning. He is strong on Crime and Borders great for our Military and our Vets. He is doing a fantastic job as your Governor and has my full endorsement a special guy. Vote on Tuesday!,06-09-2018 20:33:56
.@G7 Press Briefing in Charlevoix Canada prior to departing for Singapore! https://t.co/75y1SXuwuU,06-09-2018 16:00:25
My thoughts and prayers are with the families of our serviceman who was killed and his fellow servicemen who were wounded in Somalia. They are truly all HEROES.,06-09-2018 04:22:10
My thoughts and prayers are with the families of our serviceman who was killed and his fellow servicemen who were wounded in Somolia. They are truly all HEROES.,06-09-2018 01:24:22
I am heading for Canada and the G-7 for talks that will mostly center on the long time unfair trade practiced against the United States. From there I go to Singapore and talks with North Korea on Denuclearization. Won’t be talking about the Russian Witch Hunt Hoax for a while!,06-08-2018 11:22:44
Congratulations to the Washington Capitals on their GREAT play and winning the Stanley Cup Championship. Alex Ovechkin the team captain was spectacular - a true Superstar! D.C. is popping in many ways. What a time!,06-08-2018 11:12:57
Looking forward to straightening out unfair Trade Deals with the G-7 countries. If it doesn’t happen we come out even better!,06-08-2018 10:25:35
Canada charges the U.S. a 270%  tariff on Dairy Products! They didn’t tell you that did they? Not fair to our farmers!,06-08-2018 10:16:39
Obama Schumer and Pelosi did NOTHING about North Korea and now weak on Crime High Tax Schumer is telling me what to do at the Summit the Dems could never set up. Schumer failed with North Korea and Iran we don’t need his advice!,06-08-2018 10:06:20
Why isn’t the European Union and Canada informing the public that for years they have used massive Trade Tariffs and non-monetary Trade Barriers against the U.S. Totally unfair to our farmers workers &amp; companies. Take down your tariffs &amp; barriers or we will more than match you!,06-08-2018 02:15:37
Prime Minister Trudeau is being so indignant bringing up the relationship that the U.S. and Canada had over the many years and all sorts of other things...but he doesn’t bring up the fact that they charge us up to 300% on dairy — hurting our Farmers killing our Agriculture!,06-07-2018 23:44:47
Please tell Prime Minister Trudeau and President Macron that they are charging the U.S. massive tariffs and create non-monetary barriers. The EU trade surplus with the U.S. is $151 Billion and Canada keeps our farmers and others out. Look forward to seeing them tomorrow.,06-07-2018 22:04:04
Great day of meetings with Prime Minister @AbeShinzo of Japan! https://t.co/uKcdA8RxoN,06-07-2018 20:02:08
PM Abe and I are also working to improve the trading relationship between the U.S. and Japan something we have to do. The U.S. seeks a bilateral deal with Japan that is based on the principle of fairness and reciprocity. We’re working hard to reduce our trade imbalance... https://t.co/pnqEHoplk0,06-07-2018 19:55:47
Today I am greatly honored to welcome my good friend PM Abe of Japan to the @WhiteHouse. Over the past 16 months the Prime Minister and I have worked closely together to address common challenges of which there are many... https://t.co/sNlmdd6fgm,06-07-2018 19:51:41
It’s my great honor to welcome Prime Minister @AbeShinzo back to the @WhiteHouse!________ https://t.co/6yCxud2jAN,06-07-2018 17:20:41
“$3 billion payoff: 101 utilities cut rates credit GOP tax cuts” https://t.co/x1a1OJuRgd,06-07-2018 15:50:50
“Total jobless claims running at lowest level in 44 years” https://t.co/La9irHMTXM,06-07-2018 15:49:40
“Total jobless claims running at lowest level in 44 years” https://t.co/La9irHMTXM?,06-07-2018 15:48:21
MAKING AMERICA GREAT AGAIN! https://t.co/KppRUU5OZ3,06-07-2018 15:42:17
The Obama Administration is now accused of trying to give Iran secret access to the financial system of the United States. This is totally illegal. Perhaps we could get the 13 Angry Democrats to divert some of their energy to this “matter” (as Comey would call it). Investigate!,06-07-2018 15:15:21
When will people start saying “thank you Mr. President for firing James Comey?”,06-07-2018 15:10:46
Our Justice Department must not let Awan &amp; Debbie Wasserman Schultz off the hook. The Democrat I.T. scandal is a key to much of the corruption we see today. They want to make a “plea deal” to hide what is on their Server. Where is Server? Really bad!,06-07-2018 14:07:16
Looking forward to seeing my friend Prime Minister @AbeShinzo of Japan at noon. Will be discussing North Korea and Trade.,06-07-2018 14:01:01
How could Jeff Flake who is setting record low polling numbers in Arizona and was therefore humiliatingly forced out of his own Senate seat without even a fight (and who doesn’t have a clue) think about running for office even a lower one again? Let’s face it he’s a Flake!,06-07-2018 13:49:41
When and where will all of the many conflicts of interest be listed by the 13 Angry Democrats (plus) working on the Witch Hunt Hoax. There has never been a group of people on a case so biased or confl"

"icted. It is all a Democrat Excuse for LOSING the Election. Where is the server?,06-07-2018 13:07:56"
"Alan Dershowitz Harvard Law Professor: “It all proves that we never needed a Special Counsel....All of this could have been done by the Justice Dept. Don’t need a multi-million dollar group of people with a target on someone’s back. Not the way Justice should operate.” So true!,06-07-2018 13:05:24"
"Alan Dershowitz Harvard Law Professor: “It all proves that we never needed a Special Councel....All of this could have been done by the Justice Dept. Don’t need a multi-million dollar group of people with a target on someone’s back. Not the way Justice should operate.” So true!,06-07-2018 12:58:39"
"Good luck to Alice Johnson. Have a wonderful life!,06-07-2018 12:07:10"
"Isn’t it Ironic? Getting ready to go to the G-7 in Canada to fight for our country on Trade (we have the worst trade deals ever made) then off to Singapore to meet with North Korea &amp; the Nuclear Problem...But back home we still have the 13 Angry Democrats pushing the Witch Hunt!,06-07-2018 11:57:03"
"Thank you to everyone at @FEMA HQ for today’s briefing on preparations for the upcoming hurricane season. Disaster response and recovery is best achieved when it’s federally supported state managed and locally executed – this is the successful model we will continue to build. https://t.co/xpm7IRiZwn,06-06-2018 21:41:09"
"We must always protect those who protect us. Today it was my great honor to sign the #VAMissionAct and to make Veterans Choice the permanent law of the land! https://t.co/VV3GdDISbD https://t.co/4OsUDWIzwo,06-06-2018 20:09:03"
"Today we mark another milestone: the 74th anniversary of #DDay the Allied invasion of Normandy. On June 6 1944 more than 70000 brave young Americans charged out of landing craft jumped out of airplanes and stormed into hell... https://t.co/zV8pqoVG9h,06-06-2018 19:37:37"
"Congratulations to Dana Rohrabacher on his big California win. We are proud of you Dana!,06-06-2018 14:43:35"
"Many more Republican voters showed up yesterday than the Fake News thought possible. The political pundits just don’t get what is going on out there - or they do get it but refuse to report the facts! Remember Dems are High Tax High Crime easy to beat!,06-06-2018 14:04:29"
"...Four reporters spotted Melania in the White House last week walking merrily along to a meeting. They never reported the sighting because it would hurt the sick narrative that she was living in a different part of the world was really ill or whatever. Fake News is really bad!,06-06-2018 13:54:17"
"The Fake News Media has been so unfair and vicious to my wife and our great First Lady Melania. During her recovery from surgery they reported everything from near death to facelift to left the W.H. (and me) for N.Y. or Virginia to abuse. All Fake she is doing really well!,06-06-2018 13:48:20"
"Gold Star father Ceejay Metcalf whose great son Michael was just honored at the White House was fantastic this morning on @foxandfriends. He is a special man!,06-06-2018 13:37:22"
"Great night for Republicans! Congratulations to John Cox on a really big number in California. He can win. Even Fake News CNN said the Trump impact was really big much bigger than they ever thought possible. So much for the big Blue Wave it may be a big Red Wave. Working hard!,06-06-2018 13:16:34"
"Mitch McConnell announced he will cancel the Senate’s August Recess. Great maybe the Democrats will finally get something done other than their acceptance of High Crime and High Taxes. We need Border Security!,06-06-2018 04:02:00"
"....The greatest Witch Hunt in political history!,06-06-2018 01:33:37"
"...This is a level of criminality beyond the pale. This is such a grave abuse of power and authority it’s like nothing else we’ve seen in our history. This makes the Nixon Watergate burglary look like keystone cop stuff,06-06-2018 01:27:03"
"Chris Farrell Judicial Watch. “They were running an operation to undermine a candidate for President of the U.S. These are all violations of law. This is intelligence tradecraft to steer an election. There’s nothing more grave when it comes to abuse of our intelligence system...,06-06-2018 01:23:44"
"Great interview by @LouDobbs with Chris Farrell of Judicial Watch concerning the governments counter-intelligence operation into the Trump Campaign. SPYGATE at the highest level. Who would believe?,06-06-2018 01:02:36"
"Wow Strzok-Page the incompetent &amp; corrupt FBI lovers have texts referring to a counter-intelligence operation into the Trump Campaign dating way back to December 2015. SPYGATE is in full force! Is the Mainstream Media interested yet? Big stuff!,06-06-2018 00:37:50"
"https://t.co/4OjDqTMEIx,06-05-2018 20:37:50"
"Imagine how much wasteful spending we’d save if we didn’t have Chuck and Nancy standing in our way! For years Democrats in Congress have depleted our military and busted our budgets on needless spending and to what end? No more.,06-05-2018 20:07:04"
"The HISTORIC Rescissions Package we’ve proposed would cut $15000000000 in Wasteful Spending! We are getting our government back on track.,06-05-2018 20:06:27"
"Terrific new book out by the wonderful Harris Faulkner “9 Rules of Engagement.” Harris shares lessons from a military family. Enjoy!,06-05-2018 13:55:59"
"Senator @RogerWicker of Mississippi has done everything necessary to Make America Great Again! Get out and vote for Roger he has my total support!,06-05-2018 13:49:56"
"Vote for Congressman Devin Nunes a true American Patriot the likes of which we rarely see in our modern day world....he truly loves our country and deserves everyone’s support!,06-05-2018 13:44:18"
"Get the vote out in California today for Rep. Kevin McCarthy and all of the great GOP candidates for Congress. Keep our country out of the hands of High Tax High Crime Nancy Pelosi.,06-05-2018 13:09:59"
"In High Tax High Crime California be sure to get out and vote for Republican John Cox for Governor. He will make a BIG difference!,06-05-2018 13:02:33"
"Separating families at the Border is the fault of bad legislation passed by the Democrats. Border Security laws should be changed but the Dems can’t get their act together! Started the Wall.,06-05-2018 11:58:52"
"....@NASCAR and Champion @MartinTruex_Jr were recently at the White House. It was a great day for a great sport!,06-05-2018 11:50:55"
"Meeting in Singapore with North Korea will hopefully be the start of something big...we will soon see!,06-05-2018 11:34:04"
"The Russian Witch Hunt Hoax continues all because Jeff Sessions didn’t tell me he was going to recuse himself...I would have quickly picked someone else. So much time and money wasted so many lives ruined...and Sessions knew better than most that there was No Collusion!,06-05-2018 11:31:47"
"We have had many Championship teams recently at the White House including the Chicago Cubs Houston Astros Pittsburgh Penguins New England Patriots Alabama and Clemson National Champions and many others. National Anthem &amp; more great music today at 3:00 P.M.,06-05-2018 11:21:58"
"We will proudly be playing the National Anthem and other wonderful music celebrating our Country today at 3 P.M. The White House with the United States Marine Band and the United States Army Chorus. Honoring America! NFL no escaping to Locker Rooms!,06-05-2018 11:08:34"
"The U.S. has an increased economic value of more than 7 Trillion Dollars since the Election. May be the best economy in the history of our country. Record Jobs numbers. Nice!,06-05-2018 10:51:07"
"What is taking so long with the Inspector General’s Report on Crooked Hillary and Slippery James Comey. Numerous delays. Hope Report is not being changed and made weaker! There are so many horrible things to tell the public has the right to know. Transparency!,06-05-2018 10:38:51"
"The Philadelphia Eagles Football Team was invited to the White House. Unfortunately only a small number of players decided to come and we canceled the event. Staying in the Locker Room for the playing of our National Anthem is as disrespectful to our country as kneeling. Sorry!,06-05-2018 02:55:56"
"Big Supreme Court ruling for Baker just out!,06-05-2018 01:10:39"
"In many ways this is the greatest economy in the HISTORY of America and the best time EVER to look for a job!,06-04-2018 20:42:19"
"The Fake News Media is desperate to distract from the economy and record setting economic numbers and so they keep talking about the phony Russian Witch Hunt.,06-04-2018 20:41:55"
"#500Days of American Greatness: https://t.co/qQEEPqmaax https://t.co/1VCeoTk1cI,06-04-2018 19:05:19"
"The appointment of the Special Counsel is totally UNCONSTITUTIONAL! Despite that we play the game because I unlike the Democrats have done nothing wrong!,06-04-2018 14:01:40"
"Farmers have not been doing well for 15 years. Mexico Canada China and others have treated them unfairly. By the time I finish trade talks that will change. Big trade barriers against U.S. farmers and other businesses will finally be broken. Massive trade deficits no longer!,06-04-2018 13:47:43"
"The appointment of the Special Councel is totally UNCONSTITUTIONAL! Despite that we play the game because I unlike the Democrats have done nothing wrong!,06-04-2018 13:07:17"
"The U.S. has made such bad trade deals over so many years that we can only WIN!,06-04-2018 12:43:38"
"China already charges a tax of 16% on soybeans. Canada has all sorts of trade barriers on our Agricultural products. Not acceptable!,06-04-2018 12:41:47"
"As has been stated by numerous legal scholars I have the absolute right to PARDON myself but why would I do that when I have done nothing wrong? In the meantime the never ending Witch Hunt led by 13 very Angry and Conflicted Democrats (&amp; others) continues into the mid-terms!,06-04-2018 12:35:25"
"“This is the best time EVER to look for a job.” James Freeman of WSJ.,06-04-2018 12:20:31"
"....We had Repeal &amp; Replace done (and the saving to our country of one trillion dollars) except for one person but it is getting done anyway. Individual Mandate is gone and great less expensive plans will be announced this month. Drug prices coming down &amp; Right to Try!,06-04-2018 12:18:07"
"This is my 500th. Day in Office and we have accomplished a lot - many believe more than any President in his first 500 days. Massive Tax &amp; Regulation Cuts Military &amp; Vets Lower Crime &amp; Illegal Immigration Stronger Borders Judgeships Best Economy &amp; Jobs EVER and much more...,06-04-2018 11:35:50"
"Mark Penn  “Why are there people from the Clinton Foundation on the Mueller Staff? Why is there an Independent Counsel? To go after people and their families for unrelated offenses...Constitution was set up to prevent this...Stormtrooper tactics almost.” A disgrace!,06-03-2018 17:34:02"
"Mark Penn  “Why are there people from the Clinton Foundation on the Mueller Staff? Why is there an Independent Councel? To go after people and their families for unrelated offenses...Constitution was set up to prevent this...Stormtrooper tactics almost.” A disgrace!,06-03-2018 17:25:00"
"....Paul Manafort came into the campaign very late and was with us for a short period of time (he represented Ronald Reagan Bob Dole &amp; many others over the years) but we should have been told that Comey and the boys were doing a number on him and he wouldn’t have been hired!,06-03-2018 13:34:19"
"As only one of two people left who could become President why wouldn’t the FBI or Department of “Justice” have told me that they were secretly investigating Paul Manafort (on charges that were 10 years old and had been previously dropped) during my campaign? Should have told me!,06-03-2018 13:25:18"
"Jesse Watters “The only thing Trump obstructed was Hillary getting to the White House.”  So true!,06-03-2018 12:59:42"
"When you’re almost 800 Billion Dollars a year down on Trade you can’t lose a Trade War! The U.S. has been ripped off by other countries for years on Trade time to get smart!,06-02-2018 21:23:15"
"Why is it that the Wall Street Journal though well meaning never mentions the unfairness of the Tariffs routinely charged against the U.S. by other countries or the many Billions of Dollars that the Tariffs we are now charging are and will be pouring into U.S. coffers?,06-02-2018 20:57:30"
"The United States must at long last be treated fairly on Trade. If we charge a country ZERO to sell their goods and they charge us 25 50 or even 100 percent to sell ours it is UNFAIR and can no longer be tolerated. That is not Free or Fair Trade it is Stupid Trade!,06-02-2018 17:51:38"
"There was No Collusion with Russia (except by the Democrats). When will this very expensive Witch Hunt Hoax ever end? So bad for our Country. Is the Special Counsel/Justice Department leaking my lawyers letters to the Fake News Media? Should be looking at Dems corruption instead?,06-02-2018 17:43:07"
"There was No Collusion with Russia (except by the Democrats). When will this very expensive Witch Hunt Hoax ever end? So bad for our Country. Is the Special Councel/Justice Department leaking my lawyers letters to the Fake News Media? Should be looking at Dems corruption instead?,06-02-2018 17:31:02"
"Real @FoxNews is doing great Fake News CNN is dead! https://t.co/1p37tPiB3v,06-02-2018 16:46:05"
"Very surprised that China would be doing this? https://t.co/D03kV07dF7,06-02-2018 16:35:14"
"https://t.co/8lI2lomGkh,06-02-2018 16:28:53"
"Now this is a record that will never be broken! https://t.co/rtpLfvsBU5,06-02-2018 16:13:11"
"....“$17 million spent it’s a scam Investigation. Americans are being worked. We now know there was Russian collusion with Russians and the Democrats. The Mueller team is stacked with anti-Trumpers who actually represented Clinton people (&amp; gave $’s to Crooked H).” Dan Bongino,06-02-2018 12:40:48"
"“John Brennan no single figure in American history has done more to discredit the intelligence community than this liar. Not only is he a liar he’s a liar about being a liar.”  Dan Bongino on @foxandfriends,06-02-2018 12:06:47"
"“John Brennan no single figure in American history has done more to discredit the Intelligence community than this liar. He’s a liar about being a liar.”,06-02-2018 11:57:30"
"“We ran out of words to describe how good the jobs numbers are.”  Neil Irwin of the @nytimes.,06-02-2018 11:40:03"
"Today it was my great honor to be with the brave men and women of the United States Coast Guard! https://t.co/RAyPbOGXuZ,06-01-2018 21:40:50"
"Canada has treated our Agricultural business and Farmers very poorly for a very long period of time. Highly restrictive on Trade! They must open their markets and take down their trade barriers! They report a really high surplus on trade with us. Do Timber &amp; Lumber in U.S.?,06-01-2018 13:18:21"
"Looking forward to seeing the employment numbers at 8:30 this morning.,06-01-2018 11:21:48"
"Why aren’t they firing no talent Samantha Bee for the horrible language used on her low ratings show? A total double standard but that’s O.K. we are Winning and will be doing so for a long time to come!,06-01-2018 11:15:31"
"A.P. has just reported that the Russian Hoax Investigation has now cost our government over $17 million and going up fast. No Collusion except by the Democrats!,06-01-2018 11:05:16"
"FAIR TRADE!,05-31-2018 21:19:34"
"Will be giving a Full Pardon to Dinesh D’Souza today. He was treated very unfairly by our government!,05-31-2018 13:18:35"
"Very good meetings with North Korea.,05-31-2018 13:15:28"
